age,age_group,gender,occupation,current_balance,balance_diff,customer_tenure_years,is_active,churn,churn_label,activity_status,risk_segment
39,36-45,Male,self_employed,1077.19,-2968.88,5.67,1,0,Retained,Active,Medium Risk
68,65+,Male,salaried,39197.87,31306.660000000003,6.51,1,0,Retained,Active,Low Risk
48,46-55,Female,self_employed,4712.89,0.0,5.67,1,0,Retained,Active,Low Risk
56,56-65,Female,self_employed,2024.03,-469.89999999999986,6.08,1,0,Retained,Active,Medium Risk
28,26-35,Male,self_employed,28620.32,15189.17,5.84,1,0,Retained,Active,Low Risk
53,46-55,Male,salaried,3643.46,702.79,5.64,1,0,Retained,Active,Low Risk
66,65+,Female,self_employed,5053.53,-4842.160000000001,5.73,1,0,Retained,Active,Medium Risk
42,36-45,Female,self_employed,2970.64,-19680.64,5.95,1,1,Churned,Active,Medium Risk
42,36-45,Male,salaried,4064.93,-760.2999999999997,4.57,1,0,Retained,Active,Medium Risk
32,26-35,Female,self_employed,6132.81,633.6400000000003,3.35,1,0,Retained,Active,Low Risk
60,56-65,Male,self_employed,350.86,-16039.93,5.52,1,1,Churned,Active,Medium Risk
48,46-55,Female,self_employed,6212.64,298.2600000000002,6.08,0,0,Retained,Inactive,Medium Risk
5,<=25,Female,student,8354.7,568.670000000001,4.71,1,0,Retained,Active,Low Risk
33,26-35,Female,self_employed,3293.0,0.0,5.5,0,0,Retained,Inactive,Medium Risk
70,65+,Male,self_employed,1842.64,0.0,5.41,0,0,Retained,Inactive,Medium Risk
38,36-45,Female,self_employed,5992.93,0.0,5.21,0,0,Retained,Inactive,Medium Risk
34,26-35,Male,self_employed,9146.74,2139.3899999999994,5.31,1,0,Retained,Active,Low Risk
54,46-55,Female,self_employed,6806.22,-152.22999999999956,4.02,1,0,Retained,Active,Medium Risk
53,46-55,Male,self_employed,30147.52,-9.649999999997815,5.43,1,0,Retained,Active,Medium Risk
60,56-65,Male,salaried,6230.69,0.0,5.11,1,0,Retained,Active,Low Risk
28,26-35,Male,self_employed,10280.8,0.0,6.37,1,1,Churned,Active,Low Risk
61,56-65,Female,self_employed,2640.39,-1035.79,5.45,1,1,Churned,Active,Medium Risk
32,26-35,Male,self_employed,12007.11,-1321.699999999999,4.64,1,0,Retained,Active,Medium Risk
25,<=25,Female,student,3387.5,-154.84000000000017,6.04,1,0,Retained,Active,Medium Risk
45,36-45,Female,self_employed,304.14,-4853.429999999999,5.28,1,1,Churned,Active,Medium Risk
90,65+,Male,self_employed,3717.34,0.0,4.79,0,0,Retained,Inactive,Medium Risk
33,26-35,Male,salaried,20964.64,-3077.4000000000015,4.99,1,0,Retained,Active,Medium Risk
70,65+,Female,retired,2438.78,60.96000000000003,5.44,1,0,Retained,Active,Low Risk
30,26-35,Female,self_employed,4919.44,31.529999999999745,6.75,1,0,Retained,Active,Low Risk
26,26-35,Male,student,8087.51,-57.13999999999942,5.66,1,0,Retained,Active,Medium Risk
49,46-55,Female,self_employed,3387.91,-142.86000000000013,5.72,1,0,Retained,Active,Medium Risk
60,56-65,Male,self_employed,1313.25,-341.53999999999996,5.45,1,0,Retained,Active,Medium Risk
57,56-65,Male,self_employed,2465.5,0.0,5.95,1,0,Retained,Active,Low Risk
90,65+,Male,self_employed,3890.56,-288.0800000000004,6.14,1,0,Retained,Active,Medium Risk
71,65+,Male,retired,738.58,-3464.83,6.21,1,0,Retained,Active,Medium Risk
60,56-65,Female,self_employed,1684.74,0.0,6.01,1,0,Retained,Active,Low Risk
69,65+,Female,self_employed,1637.22,-12670.74,4.72,1,1,Churned,Active,Medium Risk
66,65+,Male,retired,3330.37,1449.11,6.44,1,0,Retained,Active,Low Risk
64,56-65,Male,self_employed,12736.61,0.0,6.4,0,0,Retained,Inactive,Medium Risk
70,65+,Female,self_employed,265872.34,-1452.359999999986,5.95,1,0,Retained,Active,Medium Risk
45,36-45,Male,salaried,712.7,-1732.8,5.73,1,0,Retained,Active,Medium Risk
26,26-35,Male,student,5418.06,-90.31999999999972,6.12,1,0,Retained,Active,Medium Risk
90,65+,Female,self_employed,6041.64,281.8900000000003,6.27,1,0,Retained,Active,Low Risk
42,36-45,Male,self_employed,8303.4,0.0,6.73,0,0,Retained,Inactive,Medium Risk
53,46-55,Male,self_employed,4207.56,-152.0699999999997,4.48,1,0,Retained,Active,Medium Risk
76,65+,Female,retired,1612.16,-1430.59,5.99,1,0,Retained,Active,Medium Risk
39,36-45,Female,self_employed,3527.32,-214.28999999999996,6.59,0,0,Retained,Inactive,High Risk
72,65+,Male,self_employed,836.0,-1237.25,5.74,1,0,Retained,Active,Medium Risk
32,26-35,Male,salaried,16147.6,-168.10999999999876,5.67,1,0,Retained,Active,Medium Risk
53,46-55,Male,self_employed,3979.32,3066.9700000000003,5.89,1,0,Retained,Active,Low Risk
3,<=25,Male,student,90.79,-3654.37,5.21,0,1,Churned,Inactive,High Risk
59,56-65,Female,self_employed,1486.96,0.0,6.39,1,0,Retained,Active,Low Risk
17,<=25,Male,student,2990.92,0.0,5.3,1,0,Retained,Active,Low Risk
90,65+,Female,self_employed,6477.57,-863.6599999999999,6.65,1,1,Churned,Active,Medium Risk
30,26-35,Male,salaried,1833.83,-740.5300000000002,4.75,1,0,Retained,Active,Medium Risk
68,65+,Female,retired,3232.77,0.0,6.28,1,0,Retained,Active,Low Risk
56,56-65,Female,self_employed,3411.93,1837.2,6.59,1,0,Retained,Active,Low Risk
60,56-65,Male,retired,3215.56,0.0,6.58,0,0,Retained,Inactive,Medium Risk
81,65+,Female,retired,2709.38,401.73,6.61,1,0,Retained,Active,Low Risk
43,36-45,Female,self_employed,13900.64,-8103.880000000001,5.23,1,1,Churned,Active,Medium Risk
40,36-45,Male,salaried,3338.36,-4884.789999999999,6.55,1,0,Retained,Active,Medium Risk
58,56-65,Female,self_employed,7321.25,14.289999999999964,5.6,1,0,Retained,Active,Low Risk
62,56-65,Male,salaried,13119.08,-436.3999999999997,6.53,1,0,Retained,Active,Medium Risk
39,36-45,Male,self_employed,185.12,-646.17,6.25,1,1,Churned,Active,Medium Risk
5,<=25,Female,student,1671.4,39.17000000000007,6.65,0,0,Retained,Inactive,Medium Risk
72,65+,Male,self_employed,1915.61,-199.90000000000032,6.68,1,1,Churned,Active,Medium Risk
34,26-35,Male,salaried,5659.01,-87.21999999999935,6.52,1,0,Retained,Active,Medium Risk
50,46-55,Male,self_employed,2273.94,280.52,5.69,1,0,Retained,Active,Low Risk
48,46-55,Male,self_employed,9007.69,-2956.0499999999993,5.72,1,1,Churned,Active,Medium Risk
52,46-55,Male,self_employed,4160.46,-27.18000000000029,6.43,1,0,Retained,Active,Medium Risk
74,65+,Male,self_employed,2695.63,-569.8599999999997,5.53,1,0,Retained,Active,Medium Risk
40,36-45,Male,self_employed,1013.73,-952.04,6.02,1,1,Churned,Active,Medium Risk
54,46-55,Female,self_employed,4811.76,-10000.0,5.76,1,1,Churned,Active,Medium Risk
48,46-55,Male,salaried,5344.5,4.569999999999709,5.1,0,0,Retained,Inactive,Medium Risk
24,<=25,Female,student,1585.76,-5071.139999999999,5.84,1,1,Churned,Active,Medium Risk
61,56-65,Male,self_employed,1321.41,-714.29,4.88,1,0,Retained,Active,Medium Risk
73,65+,Male,self_employed,18976.17,9598.11,3.65,1,1,Churned,Active,Low Risk
44,36-45,Male,self_employed,239.04,-4055.95,6.34,1,0,Retained,Active,Medium Risk
61,56-65,Female,self_employed,3676.24,2464.5599999999995,5.97,1,0,Retained,Active,Low Risk
78,65+,Male,self_employed,14962.01,2.5100000000002183,6.03,1,0,Retained,Active,Low Risk
66,65+,Male,self_employed,1373.42,-2679.71,5.82,0,0,Retained,Inactive,High Risk
49,46-55,Female,self_employed,3458.55,0.0,5.08,0,0,Retained,Inactive,Medium Risk
47,46-55,Male,salaried,5359.14,1014.7400000000008,4.4,1,0,Retained,Active,Low Risk
70,65+,Male,self_employed,207.5,-1105.99,5.36,1,1,Churned,Active,Medium Risk
32,26-35,Male,self_employed,3709.32,527.0900000000001,5.12,1,1,Churned,Active,Low Risk
61,56-65,Female,self_employed,5680.92,0.0,5.18,1,0,Retained,Active,Low Risk
71,65+,Male,retired,1157.17,-1152.0699999999997,6.11,1,0,Retained,Active,Medium Risk
55,46-55,Male,salaried,5066.28,334.3599999999997,6.09,1,0,Retained,Active,Low Risk
37,36-45,Male,self_employed,1666.75,-503.6999999999998,5.84,1,0,Retained,Active,Medium Risk
48,46-55,Male,self_employed,3095.26,10.140000000000327,4.75,1,0,Retained,Active,Low Risk
35,26-35,Male,self_employed,4505.65,55.72999999999956,6.35,1,0,Retained,Active,Low Risk
43,36-45,Male,self_employed,17060.72,-838.8199999999997,5.88,1,0,Retained,Active,Medium Risk
22,<=25,Female,student,2469.54,-611.1799999999998,6.61,1,0,Retained,Active,Medium Risk
35,26-35,Male,self_employed,2319.75,282.74,6.49,1,0,Retained,Active,Low Risk
67,65+,Female,self_employed,2714.88,-806.4499999999998,4.76,1,0,Retained,Active,Medium Risk
44,36-45,Male,salaried,12115.39,10472.759999999998,5.89,1,1,Churned,Active,Low Risk
37,36-45,Male,self_employed,26656.13,223.45000000000073,6.58,1,0,Retained,Active,Low Risk
39,36-45,Male,self_employed,107.2,-6872.06,4.94,1,1,Churned,Active,Medium Risk
51,46-55,Female,self_employed,4610.36,421.9499999999998,6.34,1,0,Retained,Active,Low Risk
72,65+,Male,self_employed,229.29,-1573.69,6.09,1,0,Retained,Active,Medium Risk
65,56-65,Female,self_employed,3908.83,460.15999999999985,6.4,1,0,Retained,Active,Low Risk
46,46-55,Female,self_employed,1940.94,0.0,6.45,1,0,Retained,Active,Low Risk
35,26-35,Male,self_employed,10909.46,-529.9500000000007,5.99,1,0,Retained,Active,Medium Risk
26,26-35,Female,student,4956.25,1539.17,5.01,1,0,Retained,Active,Low Risk
33,26-35,Female,self_employed,5324.36,-179.61000000000058,6.73,1,0,Retained,Active,Medium Risk
36,36-45,Female,self_employed,1496.45,-54.32999999999993,5.44,1,0,Retained,Active,Medium Risk
46,46-55,Female,self_employed,7950.45,0.0,5.85,0,0,Retained,Inactive,Medium Risk
42,36-45,Male,self_employed,34238.11,560.5900000000038,5.75,1,0,Retained,Active,Low Risk
51,46-55,Male,salaried,11676.33,-147.32999999999993,5.98,1,0,Retained,Active,Medium Risk
60,56-65,Female,self_employed,1785.54,0.0899999999999181,4.35,1,0,Retained,Active,Low Risk
26,26-35,Female,self_employed,8752.19,0.0,5.69,1,1,Churned,Active,Low Risk
41,36-45,Female,self_employed,6521.28,571.4200000000001,4.82,1,0,Retained,Active,Low Risk
40,36-45,Female,self_employed,72461.98,71431.78,5.33,1,0,Retained,Active,Low Risk
63,56-65,Female,retired,1619.7,19.309999999999945,5.82,1,0,Retained,Active,Low Risk
26,26-35,Female,self_employed,3723.02,-126.19999999999982,5.81,0,0,Retained,Inactive,High Risk
28,26-35,Female,self_employed,1543.33,-155.57000000000016,5.17,1,0,Retained,Active,Medium Risk
44,36-45,Female,self_employed,3818.42,560.7400000000002,5.93,1,0,Retained,Active,Low Risk
21,<=25,Female,student,1930.64,795.9000000000001,6.18,1,0,Retained,Active,Low Risk
50,46-55,Female,self_employed,7723.82,4342.86,6.09,1,0,Retained,Active,Low Risk
47,46-55,Female,self_employed,9849.86,658.2000000000007,5.45,1,0,Retained,Active,Low Risk
26,26-35,Male,self_employed,96.73,-91.78,5.16,1,1,Churned,Active,Medium Risk
42,36-45,Male,self_employed,18217.08,1064.510000000002,5.72,1,0,Retained,Active,Low Risk
50,46-55,Male,self_employed,1626.43,-1012.99,6.12,1,0,Retained,Active,Medium Risk
47,46-55,Female,salaried,1862.31,0.0,6.62,0,0,Retained,Inactive,Medium Risk
10,<=25,Female,self_employed,2040.35,-35.720000000000255,5.78,1,0,Retained,Active,Medium Risk
69,65+,Female,self_employed,4451.8,0.0,6.64,1,0,Retained,Active,Low Risk
26,26-35,Female,student,3183.33,-2.0,5.96,1,0,Retained,Active,Medium Risk
37,36-45,Male,salaried,684.86,-1349.87,6.38,1,1,Churned,Active,Medium Risk
41,36-45,Female,self_employed,6015.14,-1116.7599999999993,6.42,1,0,Retained,Active,Medium Risk
52,46-55,Male,salaried,7307.48,0.0,4.41,0,0,Retained,Inactive,Medium Risk
63,56-65,Male,self_employed,1272.4,-24.639999999999873,6.24,1,0,Retained,Active,Medium Risk
33,26-35,Male,salaried,2876.62,46.07999999999993,6.53,1,0,Retained,Active,Low Risk
90,65+,Male,self_employed,3122.61,0.0,5.88,1,0,Retained,Active,Low Risk
38,36-45,Male,salaried,6150.94,3740.769999999999,4.91,1,0,Retained,Active,Low Risk
44,36-45,Female,self_employed,2750.8,-496.40999999999985,5.75,1,0,Retained,Active,Medium Risk
30,26-35,Male,self_employed,2064.37,198.9599999999998,6.44,1,0,Retained,Active,Low Risk
48,46-55,Female,salaried,3062.75,0.0,5.66,1,1,Churned,Active,Low Risk
38,36-45,Male,self_employed,4542.36,690.9599999999996,6.12,0,0,Retained,Inactive,Medium Risk
52,46-55,Male,self_employed,937.01,-492.68000000000006,6.36,1,1,Churned,Active,Medium Risk
58,56-65,Male,salaried,12816.89,-325.72000000000116,6.64,0,0,Retained,Inactive,High Risk
41,36-45,Female,self_employed,6901.02,5181.6,5.34,1,0,Retained,Active,Low Risk
43,36-45,Female,self_employed,23129.4,-1394.8499999999983,6.76,1,1,Churned,Active,Medium Risk
38,36-45,Female,salaried,1880.53,-141.08999999999992,5.45,1,0,Retained,Active,Medium Risk
33,26-35,Female,self_employed,4961.73,0.0,6.45,1,0,Retained,Active,Low Risk
74,65+,Male,self_employed,2035.61,0.0,5.03,1,0,Retained,Active,Low Risk
68,65+,Male,retired,394.49,-17700.92,5.3,1,1,Churned,Active,Medium Risk
57,56-65,Female,self_employed,1976.62,766.81,6.05,1,0,Retained,Active,Low Risk
80,65+,Male,retired,37392.22,2137.8800000000047,6.05,1,0,Retained,Active,Low Risk
38,36-45,Male,salaried,3113.4,530.2600000000002,6.29,1,0,Retained,Active,Low Risk
27,26-35,Female,self_employed,9797.91,-2402.5599999999995,2.48,1,0,Retained,Active,Medium Risk
35,26-35,Male,self_employed,3172.73,-486.1100000000001,4.2,1,0,Retained,Active,Medium Risk
61,56-65,Male,salaried,7336.51,-2532.0300000000007,2.72,1,0,Retained,Active,Medium Risk
73,65+,Female,self_employed,1279.91,-494.03,5.87,1,0,Retained,Active,Medium Risk
47,46-55,Male,self_employed,8003.22,0.0,5.15,1,0,Retained,Active,Low Risk
45,36-45,Male,self_employed,1060.94,-854.3599999999999,5.58,1,1,Churned,Active,Medium Risk
64,56-65,Male,self_employed,6306.85,0.0,6.42,1,0,Retained,Active,Low Risk
56,56-65,Female,self_employed,5272.48,2569.6099999999997,3.44,1,0,Retained,Active,Low Risk
52,46-55,Male,self_employed,1894.03,0.0,6.12,0,0,Retained,Inactive,Medium Risk
36,36-45,Female,self_employed,4557.36,-156.30000000000018,4.48,1,1,Churned,Active,Medium Risk
32,26-35,Male,self_employed,3098.06,0.0,6.6,1,0,Retained,Active,Low Risk
73,65+,Female,self_employed,1800.28,0.0,5.67,0,0,Retained,Inactive,Medium Risk
27,26-35,Male,salaried,2447.28,310.4500000000003,6.43,1,0,Retained,Active,Low Risk
52,46-55,Male,self_employed,1557.93,-92.16999999999985,4.01,1,0,Retained,Active,Medium Risk
77,65+,Male,retired,12914.96,3142.8599999999988,6.13,1,0,Retained,Active,Low Risk
30,26-35,Male,salaried,4124.52,1271.6700000000003,5.7,1,0,Retained,Active,Low Risk
44,36-45,Female,self_employed,648.61,-4613.18,6.44,0,1,Churned,Inactive,High Risk
51,46-55,Male,salaried,3003.61,4.349999999999909,5.83,1,1,Churned,Active,Low Risk
31,26-35,Female,self_employed,367.52,106.58999999999996,5.8,1,1,Churned,Active,Low Risk
31,26-35,Male,salaried,1095.12,479.9999999999999,5.71,1,1,Churned,Active,Low Risk
46,46-55,Male,self_employed,8645.9,3286.92,3.55,1,0,Retained,Active,Low Risk
28,26-35,Male,salaried,4709.31,973.5700000000006,5.88,1,0,Retained,Active,Low Risk
6,<=25,Female,student,3533.33,0.0,5.49,1,0,Retained,Active,Low Risk
38,36-45,Male,self_employed,17533.42,68.23999999999796,6.41,1,1,Churned,Active,Low Risk
72,65+,Male,retired,12051.6,-22070.71,5.34,1,0,Retained,Active,Medium Risk
30,26-35,Male,self_employed,7419.98,3381.9599999999996,4.08,1,1,Churned,Active,Low Risk
48,46-55,Female,salaried,7336.32,7092.03,6.5,1,0,Retained,Active,Low Risk
64,56-65,Male,self_employed,8451.09,-19313.92,4.27,1,1,Churned,Active,Medium Risk
50,46-55,Female,self_employed,11733.45,-285.7099999999991,5.68,0,1,Churned,Inactive,High Risk
32,26-35,Male,salaried,5913.39,740.1100000000006,6.01,1,1,Churned,Active,Low Risk
60,56-65,Female,self_employed,10496.91,0.0,4.74,1,0,Retained,Active,Low Risk
24,<=25,Male,student,413.67,-3705.13,6.3,1,0,Retained,Active,Medium Risk
76,65+,Male,retired,4580.72,0.0,6.45,1,1,Churned,Active,Low Risk
58,56-65,Male,salaried,1587.1,13.4699999999998,6.47,1,0,Retained,Active,Low Risk
90,65+,Male,self_employed,28762.6,28340.14,6.38,1,0,Retained,Active,Low Risk
63,56-65,Male,salaried,6843.99,-1904.7900000000009,6.72,1,0,Retained,Active,Medium Risk
28,26-35,Male,salaried,3368.46,491.29,5.58,1,0,Retained,Active,Low Risk
90,65+,Male,self_employed,2821.93,18.019999999999985,6.59,1,0,Retained,Active,Low Risk
74,65+,Male,self_employed,9145.96,-843.5,5.06,1,1,Churned,Active,Medium Risk
69,65+,Male,retired,3610.66,-71.42000000000007,4.64,1,0,Retained,Active,Medium Risk
52,46-55,Male,self_employed,1119.64,-1955.57,6.05,1,0,Retained,Active,Medium Risk
40,36-45,Female,salaried,16954.17,459.4499999999971,6.26,1,0,Retained,Active,Low Risk
59,56-65,Male,self_employed,1805.63,773.7700000000002,6.22,1,1,Churned,Active,Low Risk
48,46-55,Male,self_employed,10669.85,5643.79,3.33,1,0,Retained,Active,Low Risk
48,46-55,Male,salaried,7646.1,-1857.3500000000004,5.13,1,0,Retained,Active,Medium Risk
31,26-35,Male,self_employed,3600.98,-18419.92,4.95,1,1,Churned,Active,Medium Risk
66,65+,Male,retired,4352.63,129.21000000000004,5.78,0,0,Retained,Inactive,Medium Risk
49,46-55,Male,self_employed,3910.45,-2489.6500000000005,3.94,1,1,Churned,Active,Medium Risk
21,<=25,Female,student,1800.15,0.0,6.07,0,0,Retained,Inactive,Medium Risk
62,56-65,Male,self_employed,4535.17,378.3800000000001,5.3,1,0,Retained,Active,Low Risk
26,26-35,Male,salaried,6227.14,440.6100000000006,6.04,1,0,Retained,Active,Low Risk
70,65+,Female,self_employed,30073.77,-17501.94,5.75,1,1,Churned,Active,Medium Risk
74,65+,Female,retired,3770.5,1.5799999999999272,5.97,1,0,Retained,Active,Low Risk
43,36-45,Male,self_employed,837.86,-1505.56,4.68,1,1,Churned,Active,Medium Risk
44,36-45,Male,salaried,3019.83,250.67000000000007,6.35,0,0,Retained,Inactive,Medium Risk
38,36-45,Female,self_employed,22734.52,0.0,5.66,1,0,Retained,Active,Low Risk
24,<=25,Female,student,2680.71,0.0,4.66,0,0,Retained,Inactive,Medium Risk
59,56-65,Male,self_employed,26863.96,26497.35,5.15,1,1,Churned,Active,Low Risk
53,46-55,Female,self_employed,2929.27,382.0799999999999,5.61,1,0,Retained,Active,Low Risk
57,56-65,Male,salaried,9218.55,0.0,5.45,0,0,Retained,Inactive,Medium Risk
63,56-65,Male,self_employed,1430.46,-2057.73,6.51,1,0,Retained,Active,Medium Risk
32,26-35,Female,self_employed,9324.54,-50.849999999998545,5.78,1,0,Retained,Active,Medium Risk
44,36-45,Female,salaried,2306.54,-53.46000000000003,6.47,0,0,Retained,Inactive,High Risk
29,26-35,Female,salaried,3615.46,476.49000000000024,5.41,1,1,Churned,Active,Low Risk
86,65+,Male,retired,7503.56,4893.9800000000005,5.82,1,0,Retained,Active,Low Risk
23,<=25,Male,student,2688.64,-2148.5400000000004,6.55,1,0,Retained,Active,Medium Risk
40,36-45,Male,self_employed,1426.94,-1900.99,4.12,1,1,Churned,Active,Medium Risk
30,26-35,Male,self_employed,5131.57,682.0299999999997,5.9,1,0,Retained,Active,Low Risk
31,26-35,Male,salaried,1303.42,26.75999999999999,5.13,1,0,Retained,Active,Low Risk
64,56-65,Female,self_employed,2282.68,539.4999999999998,4.39,1,0,Retained,Active,Low Risk
64,56-65,Male,self_employed,7098.56,5371.93,5.56,1,0,Retained,Active,Low Risk
86,65+,Male,retired,14255.44,0.0,4.31,1,0,Retained,Active,Low Risk
34,26-35,Male,salaried,7057.79,-4.149999999999636,5.1,1,0,Retained,Active,Medium Risk
35,26-35,Male,self_employed,348.4,-7137.110000000001,5.32,1,1,Churned,Active,Medium Risk
48,46-55,Male,self_employed,727.74,-654.55,6.06,1,1,Churned,Active,Medium Risk
22,<=25,Male,student,3272.37,28.56999999999971,6.6,1,0,Retained,Active,Low Risk
76,65+,Female,self_employed,3544.05,-1612.2699999999995,5.12,1,1,Churned,Active,Medium Risk
64,56-65,Female,salaried,3536.5,58.98999999999978,6.25,0,1,Churned,Inactive,Medium Risk
23,<=25,Male,salaried,2959.4,-218.1500000000001,5.51,1,0,Retained,Active,Medium Risk
38,36-45,Female,self_employed,582.37,-3274.94,6.16,1,0,Retained,Active,Medium Risk
78,65+,Male,retired,1996.95,-62.019999999999754,6.53,1,0,Retained,Active,Medium Risk
20,<=25,Female,student,3417.24,232.25999999999976,5.87,1,0,Retained,Active,Low Risk
54,46-55,Male,self_employed,5347.59,4291.25,6.4,1,0,Retained,Active,Low Risk
34,26-35,Female,self_employed,2344.54,-853.6300000000001,4.96,1,0,Retained,Active,Medium Risk
32,26-35,Male,self_employed,7007.83,602.8199999999997,4.33,1,0,Retained,Active,Low Risk
45,36-45,Female,salaried,1268.74,-1550.39,5.49,0,1,Churned,Inactive,High Risk
58,56-65,Female,retired,4915.16,-20.730000000000473,6.46,1,1,Churned,Active,Medium Risk
60,56-65,Female,self_employed,2318.14,0.0,4.02,1,0,Retained,Active,Low Risk
90,65+,Male,self_employed,722.29,-71428.57,4.76,1,1,Churned,Active,Medium Risk
65,56-65,Female,self_employed,43616.01,8327.330000000002,6.03,1,0,Retained,Active,Low Risk
28,26-35,Male,student,1428.79,-649.4900000000002,6.08,1,0,Retained,Active,Medium Risk
25,<=25,Female,student,4231.6,-377.1700000000001,6.43,1,0,Retained,Active,Medium Risk
40,36-45,Male,self_employed,5084.88,-645.1599999999999,6.1,1,0,Retained,Active,Medium Risk
55,46-55,Male,self_employed,2040.23,76.30999999999995,6.72,1,0,Retained,Active,Low Risk
38,36-45,Male,self_employed,10861.64,-147186.7,5.3,1,0,Retained,Active,Medium Risk
58,56-65,Male,self_employed,6239.16,0.0,5.96,0,0,Retained,Inactive,Medium Risk
60,56-65,Male,salaried,2824.9,1598.9,5.49,1,0,Retained,Active,Low Risk
44,36-45,Male,self_employed,7346.84,5397.8,3.81,1,0,Retained,Active,Low Risk
38,36-45,Male,salaried,5990.79,-10217.47,6.61,1,1,Churned,Active,Medium Risk
48,46-55,Male,self_employed,1595.46,4.75,5.81,1,0,Retained,Active,Low Risk
66,65+,Male,self_employed,4081.82,-2800.7099999999996,6.3,1,0,Retained,Active,Medium Risk
61,56-65,Male,self_employed,3252.4,-714.29,5.85,0,0,Retained,Inactive,High Risk
54,46-55,Female,self_employed,1309.51,-382.4200000000001,6.1,1,0,Retained,Active,Medium Risk
61,56-65,Male,self_employed,25622.55,6037.259999999998,6.15,1,0,Retained,Active,Low Risk
55,46-55,Male,salaried,3845.65,0.0,6.47,0,0,Retained,Inactive,Medium Risk
90,65+,Male,self_employed,1981.01,888.6299999999999,6.55,1,1,Churned,Active,Low Risk
42,36-45,Male,self_employed,6362.27,-11.859999999999673,6.35,1,0,Retained,Active,Medium Risk
39,36-45,Male,salaried,5634.31,2475.0700000000006,5.81,1,0,Retained,Active,Low Risk
29,26-35,Male,salaried,758.34,-1476.96,6.19,1,1,Churned,Active,Medium Risk
54,46-55,Female,self_employed,14569.38,0.0,5.64,0,0,Retained,Inactive,Medium Risk
40,36-45,Male,salaried,8603.08,6948.82,6.1,1,0,Retained,Active,Low Risk
18,<=25,Male,student,11873.63,0.0,4.9,1,0,Retained,Active,Low Risk
90,65+,Male,self_employed,10997.39,0.0,6.34,1,0,Retained,Active,Low Risk
58,56-65,Male,salaried,14623.1,1039.2600000000002,5.64,1,0,Retained,Active,Low Risk
44,36-45,Male,salaried,22935.65,-16628.449999999997,6.42,1,0,Retained,Active,Medium Risk
28,26-35,Male,student,2392.58,-2.369999999999891,6.09,1,0,Retained,Active,Medium Risk
55,46-55,Male,self_employed,2860.79,-17.050000000000182,6.36,1,0,Retained,Active,Medium Risk
38,36-45,Male,self_employed,324.94,-1490.14,5.23,1,1,Churned,Active,Medium Risk
40,36-45,Female,self_employed,10052.35,0.0,5.93,0,0,Retained,Inactive,Medium Risk
47,46-55,Male,salaried,2195.71,-372.8000000000002,6.38,1,0,Retained,Active,Medium Risk
43,36-45,Male,self_employed,1709.76,-102.49,6.2,1,0,Retained,Active,Medium Risk
39,36-45,Male,salaried,304.41,-826.27,4.66,1,1,Churned,Active,Medium Risk
68,65+,Male,self_employed,18.33,-564.13,5.84,1,1,Churned,Active,Medium Risk
52,46-55,Female,self_employed,2946.03,-8.179999999999836,6.75,0,0,Retained,Inactive,High Risk
45,36-45,Female,self_employed,791.56,-4524.139999999999,6.31,1,1,Churned,Active,Medium Risk
67,65+,Male,self_employed,4092.2,1601.37,6.02,1,0,Retained,Active,Low Risk
6,<=25,Female,student,3129.32,-15.210000000000036,6.27,0,0,Retained,Inactive,High Risk
23,<=25,Female,self_employed,2295.04,705.23,5.46,1,0,Retained,Active,Low Risk
32,26-35,Male,salaried,1737.76,-3637.15,5.76,1,1,Churned,Active,Medium Risk
26,26-35,Male,student,5214.64,579.3299999999999,4.15,1,0,Retained,Active,Low Risk
41,36-45,Male,salaried,1778.45,-2184.8199999999997,4.93,1,1,Churned,Active,Medium Risk
44,36-45,Male,salaried,8320.2,4535.960000000001,6.44,1,0,Retained,Active,Low Risk
62,56-65,Male,self_employed,3020.82,272.30999999999995,4.69,1,0,Retained,Active,Low Risk
61,56-65,Male,self_employed,1650.29,-1801.27,5.33,1,1,Churned,Active,Medium Risk
32,26-35,Female,self_employed,1900.31,0.0,6.41,1,0,Retained,Active,Low Risk
43,36-45,Female,self_employed,5266.11,0.0,5.51,1,0,Retained,Active,Low Risk
72,65+,Male,retired,2606.81,0.0,6.11,1,0,Retained,Active,Low Risk
65,56-65,Female,self_employed,6184.25,1785.71,5.72,1,0,Retained,Active,Low Risk
28,26-35,Male,salaried,12131.58,-15.210000000000946,6.56,1,0,Retained,Active,Medium Risk
45,36-45,Male,salaried,361.04,-11907.88,6.36,1,1,Churned,Active,Medium Risk
40,36-45,Female,self_employed,4091.19,33.26000000000022,5.05,1,0,Retained,Active,Low Risk
38,36-45,Female,self_employed,5376.88,-552.4399999999996,5.89,1,0,Retained,Active,Medium Risk
59,56-65,Female,self_employed,1309.33,-245.95000000000005,6.01,1,0,Retained,Active,Medium Risk
63,56-65,Female,retired,2763.54,-2762.8199999999997,5.7,1,0,Retained,Active,Medium Risk
76,65+,Male,self_employed,5251.03,22.11999999999989,5.64,1,0,Retained,Active,Low Risk
58,56-65,Male,salaried,8724.47,719.0199999999995,6.02,1,0,Retained,Active,Low Risk
50,46-55,Male,self_employed,3163.58,2622.92,5.31,1,0,Retained,Active,Low Risk
27,26-35,Male,self_employed,2701.95,733.8299999999999,5.93,1,0,Retained,Active,Low Risk
